,x1,x2,x3,y
0,0.3827427040482597,0.9199828939497012,0.4255637795320243,1.3824707
1,0.0378547710727716,0.1972784560108456,0.6231610706843911,0.4621438
2,0.6547277241661791,0.2585399473849274,0.3241217918564387,0.4306311
3,0.8508603039304953,0.7821542740679167,0.4830637267775391,0.5103944
4,0.0795983518411223,0.4133712343990539,0.7144436459245052,2.2009268
5,0.1914718253333462,0.7828896450058563,0.9443976592023304,2.0657585
6,0.354063719869615,0.3765100426518333,0.4879950344161022,0.49445882
7,0.66972446627688,0.3171004154342162,0.4763492331353185,0.29040304
8,0.5005852569955476,0.076120144786223,0.8351393974500724,0.49161038
9,0.7768680204469527,0.9419006540944442,0.8582376532685231,0.7686152
10,0.2354355379701001,0.2697289954322203,0.1747655534537856,0.49078345
11,0.0710889449516921,0.5191090459640871,0.7217389692234105,2.6961217
12,0.5913052154057561,0.8403535859698015,0.1821985207625241,0.03565596
13,0.9398408306336118,0.852066806573583,0.8221108843407984,1.4003077
14,0.7631653469706631,0.2141504421993819,0.5326375055733339,0.25067887
15,0.5396879084022392,0.4937250612715087,0.6767051170634234,1.7043304
16,0.2652889686519747,0.0255014301696032,0.324281085748762,0.7330067
17,0.2041425026067546,0.4189925671272967,0.4293546445985148,0.47934067
18,0.984129403760345,0.0036069137957481,0.7128567881346339,0.3699652
19,0.9643088107092878,0.1431312210349379,0.5022999667041029,0.13726017
20,0.5347316234042976,0.8831720020221355,0.7097407322148743,1.6776534
21,0.0997989097037715,0.2724614290793299,0.8625218336101516,1.8239962
22,0.5623080039949985,0.3498562554190509,0.4392441739133226,0.22825044
23,0.9287967695661892,0.8242335871923072,0.6199066715382584,0.6286187
24,0.5942714952939832,0.8982107814956842,0.8734739368554925,1.2458825
25,0.0433992552543902,0.8413927846373056,0.0985834675521975,-0.0729955
26,0.3131833967654985,0.9626983787597172,0.0293489403834164,-0.10365203
27,0.8914529241389142,0.6851920208230599,0.4647802421105544,0.36628345
28,0.2313638153005061,0.2077098604168069,0.4720898503780132,0.24653655
29,0.2544616603594978,0.0601324971373685,0.7711043619681341,0.318263
30,0.2916654086726347,0.1966452531431476,0.0237508871081325,0.12962486
31,0.6492862933276946,0.6635032539823117,0.3494140861405242,0.07786672
32,0.8870847366543728,0.3599703599333029,0.6401493137106111,0.88073874
33,0.9855307035474106,0.1978725024529856,0.7172849549547666,0.73174447
34,0.5537321626535175,0.6696763740546305,0.6115842452387116,1.5260303
35,0.6255920061481858,0.0523084172087141,0.0696603532037427,0.31130365
36,0.2905870474503574,0.4448095120885124,0.4786943240094043,0.54837817
37,0.9779658191888202,0.8608807917457277,0.1134658339823387,-0.037932597
38,0.3756646021311753,0.8007536365799525,0.3678537338879408,0.66163486
39,0.083992847729667,0.6846304238828136,0.6670621346642182,2.544967
40,0.6103506731584549,0.6241364717811725,0.6480893371866274,1.6547358
41,0.5639348064149362,0.9339272819487476,0.8978532265117904,0.87644184
42,0.4250809694144504,0.2385512620078465,0.1218483464970553,0.72856486
43,0.8818683075203373,0.7084717234175923,0.9118404408756202,2.6031175
44,0.9826391399172184,0.5449451267217545,0.8946947130777787,3.4795125
45,0.3363787832849966,0.0818964089957202,0.8254249818946181,0.5959347
46,0.6133018259095057,0.5329844921468703,0.2931943040046079,0.25305107
47,0.5205500691349045,0.7728376304149353,0.4039116071547401,0.7931615
48,0.1842148431962141,0.5695793676397145,0.2033741759922263,0.124817036
49,0.2273214322622952,0.6196493857247871,0.0502145229304415,0.14081387
50,0.6999977206393515,0.0638820436809587,0.0581181700224345,0.08338651
51,0.3549592338336511,0.4982577576094623,0.2941049474539845,0.40817747
52,0.3598813182288699,0.7180980862436555,0.2664872436121379,0.12609977
53,0.7705469597711817,0.8995094732460784,0.024579922892424,0.17436682
54,0.2672261536746213,0.7517913974371679,0.7003413666060996,2.526044
55,0.6406400575868851,0.8715272685372675,0.1040176800808105,0.08900831
56,0.6769736521308698,0.2946674048482274,0.3873825757784415,0.32393727
57,0.5922115758792966,0.7164927813292056,0.6864078672548641,1.9909822
58,0.1179628977139177,0.1294560977362243,0.3371680930517504,0.6148432
59,0.6787276794334757,0.3209504969241471,0.9825527988211722,1.3786052
60,0.229561034719643,0.2748636718911826,0.2507568915867235,0.6961825
61,0.9337399836584066,0.772034837649112,0.996651543326651,1.1677314
62,0.1470167572400328,0.203933243607944,0.5918063885682456,0.29985213
63,0.0205252137504045,0.2476036323918958,0.2736637160706319,0.5030226
64,0.65037354443488,0.0595293439489736,0.9250052415398744,0.26549953
65,0.7116477543761123,0.2928884027949414,0.5094637544973172,0.27337307
66,0.8512610956108572,0.7365620472692789,0.4940145961214959,0.47859436
67,0.8489176020531782,0.10467423106617,0.2652239794665963,0.625748
68,0.2138736754077687,0.4287851303098015,0.2939681522119439,0.4934026
69,0.6178201383766142,0.9167776213835876,0.5769834317791067,1.3079209
70,0.9756390729811198,0.0776672091837788,0.2866092407741043,0.20581755
71,0.695715103824192,0.4183547451721448,0.7511522585797035,2.5658765
72,0.9716103199679886,0.6349168452411851,0.7340111883143503,2.1631942
73,0.6189582315955038,0.6580300145762945,0.6795692042757323,1.8300631
74,0.4201522492264338,0.8319701377398986,0.6445486200833731,2.036232
75,0.9842295723300452,0.0067163901879094,0.1237556032353531,0.19464695
76,0.2649546853919414,0.2943200103414283,0.247549967250925,0.53481364
77,0.3410058542056424,0.6613759434793208,0.4372695958220292,0.8927181
78,0.5136312486598016,0.2901359506213106,0.5996556110158832,0.53989816
79,0.5746351878450927,0.5378852277306623,0.9341051180531054,3.1475108
80,0.4581226533669317,0.2331332675353482,0.6147896231014902,0.5873789
81,0.3909054701724195,0.9805687794708922,0.5351827901871142,2.1181302
82,0.0082395654710899,0.1279860760101679,0.2556373774389774,0.6715374
83,0.4836296789406728,0.158152150058002,0.8862509541438609,0.8086369
84,0.1308246453672167,0.99709818808107,0.3224390192662571,0.46580166
85,0.5218412437883387,0.6034702752620865,0.9417917788789798,3.1120536
86,0.5360369548117256,0.3497099381899327,0.9474266753116792,1.8914593
87,0.6618421121907069,0.3488121873411625,0.5528574144119186,0.2807939
88,0.1476048611030594,0.3888939063519572,0.5948257125223999,0.7103646
89,0.2264439793411895,0.919800736910862,0.5197965828967798,2.8171816
90,0.5156947444794262,0.61311224277552,0.7383836336327814,2.7314787
91,0.0912112873526684,0.7412713079127483,0.2316432248488723,0.3714568
92,0.0659776090092245,0.1738978241399754,0.190818172295296,0.5812208
93,0.1382898019624288,0.4158557872216213,0.4051728171700209,0.53103846
94,0.8602901310166942,0.6835694130975257,0.315412164872183,0.22077106
95,0.2999972363090898,0.7799836424228365,0.3372226824639815,0.5103645
96,0.5636287062573668,0.3453342329738399,0.3119200111456334,0.59044516
97,0.2497776120659447,0.4361823693915729,0.6937074533204112,2.0326695
98,0.0705348211258288,0.2686281784414837,0.4619289476519349,0.3279637
99,0.2578598030181411,0.3845906894317899,0.5263044981828061,0.47062492
100,0.9806472913891704,0.8013974040354901,0.4056957688455299,0.06453265
101,0.5449060970714267,0.2682594546434116,0.2151261840582554,0.6507932
102,0.5621893199322213,0.2405123101387097,0.3978515942387873,0.42758572
103,0.970150430212537,0.8978180083415257,0.9446014545326722,0.91039777
104,0.0665315810988322,0.2612067377823115,0.8942579188990245,1.4563987
105,0.4695024199919775,0.8283460699892675,0.9939949195767324,0.9710245
106,0.7795419297486472,0.8465624384710034,0.0417907586824938,-0.09613528
107,0.0270744277748308,0.0811034879262372,0.9409999100535176,0.4146915
108,0.4240609675882477,0.320620741229581,0.6128983716137407,0.9067081
109,0.8838411419774307,0.4086743263924415,0.9284837485022404,2.5063128
110,0.3145627079145196,0.7226364362433693,0.5029331586576992,2.104899
111,0.3893208631097615,0.3397643150232494,0.9036259566347516,2.215985
112,0.8865753123455635,0.1741253514895225,0.3892792128024609,0.3191067
113,0.0532747186400858,0.1882750137869561,0.9796588567137564,0.7292316
114,0.9307706230974794,0.5038793334558171,0.145320309329849,0.090741895
115,0.347350247215469,0.1414845441711305,0.6010494110730376,0.49976864
116,0.8532975364233258,0.2397509684601672,0.3886198490283533,0.10000597
117,0.9438740022410872,0.4122072966196014,0.7109363961316605,1.9661283
118,0.7687616601867883,0.7526473051636479,0.3624194910122327,0.23240021
119,0.4283114153874156,0.814282081935307,0.9825748776603166,1.3732826
120,0.4109776091204098,0.4165944698132711,0.5650703061881193,0.75741035
121,0.3076521234728334,0.9289151315926212,0.897870693363623,1.0418614
122,0.834070311117642,0.1957460272924511,0.2056800474736015,0.47109666
123,0.5725273203567439,0.6204384321256479,0.9599969739505032,2.797848
124,0.4955540003246843,0.3081011870668361,0.0341787186070876,0.17093946
125,0.8625669846292543,0.8936118999694224,0.8789350914289037,1.0479351
126,0.7238071583863416,0.7006848592529268,0.978324588565232,2.1278954
127,0.9786956663461244,0.9014561541229102,0.9299361787658122,1.0039248
128,0.7039155482292421,0.9957756888795946,0.0146895447615302,-0.026117139
129,0.7154336736503549,0.9751876125409962,0.7088405685722171,0.65342844
130,0.0640641642254158,0.5236182031386571,0.8136411012840267,3.503422
131,0.2610722487754174,0.0259564581712646,0.445835102589693,0.644213
132,0.031838885310233,0.2811543509885673,0.5891706136859635,0.55605954
133,0.3721778860731204,0.5355806673054091,0.7419514653131092,3.0133936
134,0.81272924304149,0.0412336514004214,0.8785619049218623,0.35043865
135,0.7622028774362427,0.487410348345699,0.6902599796052588,2.100965
136,0.2570068254006488,0.5060532982418326,0.4274572245860327,0.54779994
137,0.197110723425346,0.7591854196703887,0.6987067827989528,2.3142586
138,0.3228580355784936,0.3049217314057943,0.7379903715421722,1.8432425
139,0.1821218608292579,0.9116516078870526,0.1970018578054275,0.016138215
140,0.0563031390536406,0.237699256594932,0.6230022551211357,0.75298965
141,0.8186263859567232,0.7386883754291513,0.3774999469906455,0.26547462
142,0.3601073619359976,0.9288071494845798,0.2051226944740529,-0.00652764
143,0.162832140906009,0.9524987451946508,0.3152052700258438,0.57421803
144,0.97403265115191,0.9198534419871136,0.9664065527662944,0.5726882
145,0.9266191984356064,0.9448193755709676,0.5546605007253268,0.43365866
146,0.2135625838027578,0.9773639979865368,0.1782903412890531,0.14134707
147,0.5462522277110671,0.6388163200966406,0.9947593564969556,2.0178356
148,0.952064101197124,0.7208149127229739,0.8177250055450848,2.5372465
149,0.0586388136850567,0.2757551021114905,0.8668314253638942,1.7990445
150,0.7568724638421294,0.9387158627355384,0.2457644692926864,0.10755424
151,0.7451585832125319,0.0992877710848715,0.8177487458088838,0.5926497
152,0.2682895608412609,0.028676370033285,0.1592870097747955,0.7280049
153,0.9858656435704574,0.1967686617308711,0.175188380052148,0.34485045
154,0.7552490952201519,0.6545313177751123,0.9919484575658222,1.9802276
155,0.6053896801237382,0.7218742852530943,0.7301830620416894,1.9931349
156,0.4523531642546158,0.2927379948957299,0.7669874767985031,1.8603216
157,0.8650228684752795,0.7387977472906437,0.757619423580644,2.0561948
158,0.1894136128637941,0.6997945649754304,0.7893768965709476,2.9234238
159,0.8334744414388708,0.9292515118640444,0.4354555584844706,0.4426939
160,0.3303893705944381,0.3778118310003593,0.9236721049145044,2.5100267
161,0.5801977891679848,0.0071848911561628,0.2270475989154616,0.50532615
162,0.073628880314533,0.9927137665355183,0.4003600471360743,1.2448196
163,0.0161653500432257,0.1641233625662655,0.6352488248636681,0.5918446
164,0.35222763926267,0.9388061768475574,0.1036743683799915,-0.0074488344
165,0.2248548953268178,0.9979646559927816,0.2794136963306104,0.4369044
